X,Y,OBJECTID,SysSchool,GradeRange,SchoolAddress,SchoolCity,STATE,SchoolZipCode,MailAddress,MailCity,MailZipCode,PrincipalName,PrincipalEmail,SchoolPhone,SchoolFax,longitude,latitude,Year,SchoolYear,SystemID,SystemName,SchoolID,SchoolName,Type,ENROLLMENT_COUNT,Churn,TeacherCount,AvgExp,pYrsLt1,pYears1_10,pYears11_20,pYears21_30,pYearsGt30
-83.65097293,32.60285421,1412,6765054,PK-05,300 Mary Ln,Warner Robins,GA,31088-5308,300 Mary Ln,Warner Robins,31088-5308,"Jackson, Traci", ,478.929.7824,478.929.7121,-83.650969,32.602848,2019,2018-19,676,Houston County,5054,Shirley Hills Elementary School,Elementary School,496,19,38,11,3,45,40,11,3
-83.65414693,32.59733621,1413,6765056,8-Jun,425 Mary Ln,Warner Robins,GA,31088-5309,425 Mary Ln,Warner Robins,31088-5309,"Wallace, Brett",brett.wallace@hcbe.net,478.929.7832,478.929.7834,-83.654143,32.59733,2019,2018-19,676,Houston County,5056,Warner Robins Middle School,Middle School,835,18,56,14,2,34,43,18,4
-83.23936177,31.577944,1414,6770173,8-Jun,149 Chieftain Cir,Ocilla,GA,31774-2231,149 Chieftain Cir,Ocilla,31774-2231,"Tucker, Andrew",atucker@irwin.k12.ga.us,229.468.5517,229.468.3134,-83.239358,31.577938,2019,2018-19,677,Irwin County,173,Irwin County Middle School,Middle School,417,13,33,14,3,39,27,30,0
-83.23801177,31.582722,1415,6770188,PK-05,521 Lax Hwy,Ocilla,GA,31774-2225,521 Lax Hwy,Ocilla,31774-2225,",",htucker@irwin.k12.ga.us,229.468.9476,229.468.9478,-83.238008,31.582716,2019,2018-19,677,Irwin County,188,Irwin County Elementary School,Elementary School,736,12,59,15,5,32,36,27,0
-83.23936177,31.577944,1416,6772050,12-Sep,149 Chieftain Cir,Ocilla,GA,31774-2231,149 Chieftain Cir,Ocilla,31774-2231,"Haskins, Scott", ,229.468.9421,229.468.9423,-83.239358,31.577938,2019,2018-19,677,Irwin County,2050,Irwin County High School,High School,474,10,41,16,2,22,42,34,0
-83.75971904,34.10241853,1417,6780101,PK-05,391 E Jefferson St,Hoschton,GA,30548-2218,391 E Jefferson St,Hoschton,30548-2218,"Hardegree, Amity",ahardegree@jcss.us,706.654.2044,706.824.9911,-83.759715,34.102412,2019,2018-19,678,Jackson County,101,West Jackson Elementary School,Elementary School,880,11,61,15,0,33,34,31,2
-83.46793396,34.14586055,1418,6780104,PK-05,1531 Hoods Mill Rd,Commerce,GA,30529-5240,1531 Hoods Mill Rd,Commerce,30529-5240,"Pennington, Allyson",apennington@jcss.us,706.336.7900,706.336.7919,-83.46793,34.145854,2019,2018-19,678,Jackson County,104,East Jackson Elementary School,Elementary School,635,14,50,13,2,44,36,16,2
-83.46322896,34.14297755,1419,6780107,12-Aug,1435 Hoods Mill Rd,Commerce,GA,30529-7241,1435 Hoods Mill Rd,Commerce,30529-7241,"Palmer, Chanda",cpalmer@jcss.us,706.336.8900, ,-83.463225,34.142971,2019,2018-19,678,Jackson County,107,East Jackson Comprehensive High School,High School,1250,13,76,16,1,33,41,16,9
-83.59681699,34.10297154,1420,6780191,12-Sep,1668 Winder Hwy,Jefferson,GA,30549-5458,P.O. Box 159,Jefferson,30549,"Wester, Jason",jwester@jcss.us,706.367.5003,706.367.2146,-83.596813,34.102965,2019,2018-19,678,Jackson County,191,Jackson County Comprehensive High School,High School,1228,11,70,13,7,27,50,13,3
-83.47162696,34.14890855,1421,6780197,7-Jun,1880 Hoods Mill Rd,Commerce,GA,30529-5741,1880 Hoods Mill Rd,Commerce,30529-5741,"Johnson, Kimra",kjohnson@jcss.us,706.335.2083,706.335.0935,-83.471623,34.148902,2019,2018-19,678,Jackson County,197,East Jackson Middle School,Middle School,555,12,40,12,3,38,45,15,0
-83.68812602,34.09221353,1422,6780209,PK-05,600 Gum Springs Church Rd,Jefferson,GA,30549-4405,600 Gum Springs Church Rd,Jefferson,30549-4405,"Graichen, Todd",tgraichen@jcss.us,706.654.5580, ,-83.688122,34.092207,2019,2018-19,678,Jackson County,209,Gum Springs Elementary School,Elementary School,796,9,56,14,4,32,39,23,2
-83.68916802,34.09500453,1423,6780297,8-Jun,400 Gum Springs Church Rd,Jefferson,GA,30549-4419,400 Gum Springs Church Rd,Jefferson,30549-4419,"Conway, Melissa",mconway@jcss.us,706.654.2775,706.367.5068,-83.689164,34.094998,2019,2018-19,678,Jackson County,297,West Jackson Middle School,Middle School,1084,11,69,15,0,30,48,19,3
-83.55640899,34.24465657,1424,6782550,PK-05,9270 Highway 82 Spur,Maysville,GA,30558-2101,9270 Highway 82 Spur,Maysville,30558-2101,"Archibald, Michele",marchibald@jcss.us,706.652.2241,706.652.3185,-83.556405,34.24465,2019,2018-19,678,Jackson County,2550,Maysville Elementary School,Elementary School,317,29,31,16,7,23,39,26,7
-83.69653702,34.17808055,1425,6783050,PK-05,1880 Old Gainesville Hwy,Talmo,GA,30575-2309,1880 Old Gainesville Hwy,Talmo,30575-2309,"Johnson, Jenica",jljohson@jcss.us,706.693.2246,706.693.4389,-83.696533,34.178074,2019,2018-19,678,Jackson County,3050,North Jackson Elementary School,Elementary School,341,17,27,14,4,37,26,30,4
-83.47672696,34.06737054,1426,6784050,PK-05,1630 New Kings Bridge Rd,Athens,GA,30607-3921,1630 New Kings Bridge Rd,Athens,30607-3921,"Brooksher, Resa",rbrooksher@jcss.us,706.208.3552,706.543.4032,-83.476723,34.067364,2019,2018-19,678,Jackson County,4050,South Jackson Elementary School,Elementary School,535,21,49,13,10,31,45,8,6
-83.70620398,33.30873836,1427,6790100,5-Mar,721 Ga Highway 212 W,Monticello,GA,31064-8065,721 Ga Highway 212 W,Monticello,31064-8065,"Stone, Susan",shstone@jasper.k12.ga.us,706.468.6284,706.468.4984,-83.7062,33.308732,2019,2018-19,679,Jasper County,100,Washington Park Elementary School,Elementary School,530,12,36,13,6,42,33,14,6
-83.71454099,33.33636537,1428,6790108,12-Sep,14477 Ga Highway 11 N,Monticello,GA,31064-4905,14477 Ga Highway 11 N,Monticello,31064-4905,"Cain, Charles",bcain@jasper.k12.ga.us,706.468.5026,706.468.4991,-83.714537,33.336359,2019,2018-19,679,Jasper County,108,Jasper County High School,High School,670,12,50,16,2,24,42,18,12
-83.70267498,33.30809136,1429,6790195,PK-02,495 Ga Highway 212 W,Monticello,GA,31064-8004,495 Ga Highway 212 W,Monticello,31064-8004,"Edge, Pam", ,706.468.4968,706.468.4985,-83.702671,33.308085,2019,2018-19,679,Jasper County,195,Jasper County Primary School,Elementary School,507,13,42,18,0,29,31,29,12
-83.68822498,33.31831737,1430,6790201,8-Jun,1289 College St,Monticello,GA,31064-2114,1289 College St,Monticello,31064-2114,"Frazier, Charlie", ,706.468.2227,706.468.4991,-83.688221,33.318311,2019,2018-19,679,Jasper County,201,Jasper County Middle School,Middle School,555,14,37,16,0,41,24,22,14
-82.6093426,31.87157608,1431,6800105,PK-02,71 Burketts Ferry Rd,Hazlehurst,GA,31539-6558,71 Burketts Ferry Rd,Hazlehurst,31539-6558,"White, Ginger",ginger.white@jeff-davis.k12.ga.us,912.375.6720,912.375.0820,-82.609339,31.87157,2019,2018-19,680,Jeff Davis County,105,Jeff Davis Primary School,Elementary School,695,15,51,18,8,22,29,26,16
-82.6207736,31.86249208,1432,6800111,8-Jun,93 Collins St,Hazlehurst,GA,31539-7564,93 Collins St,Hazlehurst,31539-7564,"Alexander, Doug", ,912.375.6730, ,-82.62077,31.862486,2019,2018-19,680,Jeff Davis County,111,Jeff Davis Middle School,Middle School,682,11,44,14,9,39,23,25,5
-82.6097006,31.86344308,1433,6800175,5-Mar,81 Pat Dixon Rd,Hazlehurst,GA,31539-6421,81 Pat Dixon Rd,Hazlehurst,31539-6421,"Stone, Richard", ,912.375.6730,912.375.5099,-82.609697,31.863437,2019,2018-19,680,Jeff Davis County,175,Jeff Davis Elementary School,Elementary School,679,11,45,17,2,29,29,31,9
-82.6142746,31.86780808,1434,6800199,12-Sep,156 Collins St,Hazlehurst,GA,31539-6639,156 Collins St,Hazlehurst,31539-6639,"Roppe, Chris", ,912.375.6760,912.375.0945,-82.614271,31.867802,2019,2018-19,680,Jeff Davis County,199,Jeff Davis High School,High School,863,9,54,18,2,30,28,28,13
-82.41046759,33.10014336,1435,6810196,12-Sep,1157 Warrior Trl,Louisville,GA,30434-4504,1157 Warrior Trl,Louisville,30434-4504,"Long, Alan",longa@jefferson.k12.ga.us,478.625.9991,478.625.8988,-82.410464,33.100137,2019,2018-19,681,Jefferson County,196,Jefferson County High School,High School,781,11,55,11,11,36,35,16,2
-82.44415361,33.13161537,1436,6810397,8-Jun,3232 Ga Highway 296,Stapleton,GA,30823-7151,3232 Ga Highway 296,Stapleton,30823-7151,"Hildebrant, Ken", ,478.625.7764, ,-82.44415,33.131609,2019,2018-19,681,Jefferson County,397,Jefferson County Middle School,Middle School,,,,,,,,,
-82.39973658,32.86445531,1437,6811050,PK-05,104 Bedingfield St,Wadley,GA,30477-4953,104 Bedingfield St,Wadley,30477-4953,"Pitts, Tiffany",pittst@jefferson.k12.ga.us,478.252.5762,478.252.0577,-82.399733,32.864449,2019,2018-19,681,Jefferson County,1050,Carver Elementary School,Elementary School,190,21,18,15,17,11,44,28,0
-82.40771859,33.00763834,1438,6811550,PK-05,425 W 9th St,Louisville,GA,30434-1419,425 W 9th St,Louisville,30434-1419,"Ethridge, Christina",ethridget@jefferson.k12.ga.us,478.625.7794,478.625.3548,-82.407715,33.007632,2019,2018-19,681,Jefferson County,1550,Louisville Academy,Elementary School,414,13,35,16,3,29,37,29,3
-82.3964776,33.21327639,1439,6813550,PK-05,1711 Ga Highway 17 N,Wrens,GA,30833-3822,P.O. Box 308,Wrens,30833,"Thomas, Xavier",thomasx@jefferson.k12.ga.us,706.547.2063,706.547.0209,-82.396474,33.21327,2019,2018-19,681,Jefferson County,3550,Wrens Elementary School,Elementary School,450,13,38,11,8,47,29,13,3
-81.94141844,32.80987032,1440,6820101,8-Jun,409 Barney Ave,Millen,GA,30442-1903,409 Barney Ave,Millen,30442-1903,"Gray, Robert", ,478.982.1063,478.982.6015,-81.941415,32.809864,2019,2018-19,682,Jenkins County,101,Jenkins County Middle School,Middle School,270,13,20,17,5,25,25,40,5
-81.94357645,32.80995032,1441,6820201,12-Sep,433 Barney Ave,Millen,GA,30442-1903,433 Barney Ave,Millen,30442-1903,"Gray, Robert", ,478.982.4791,478.982.6015,-81.943573,32.809944,2019,2018-19,682,Jenkins County,201,Jenkins County High School,High School,305,11,31,18,0,23,29,42,7
-81.95148645,32.81347232,1442,6821050,PK-05,220 Landrum Dr,Millen,GA,30442-6720,220 Landrum Dr,Millen,30442-6720,"Dailey, Randy", ,478.982.5503,478.982.6027,-81.951483,32.813466,2019,2018-19,682,Jenkins County,1050,Jenkins County Elementary School,Elementary School,518,12,46,18,2,30,17,39,11
-82.72928367,32.72591127,1443,6830101,8-Jun,150 Herschel Walker Dr,Wrightsville,GA,31096-2209,150 Herschel Walker Dr,Wrightsville,31096-2209,"Watkins, Christopher P.",christopher_watkinsjohnson.k12.ga.us,478.864.2222,478.864.4054,-82.72928,32.725905,2019,2018-19,683,Johnson County,101,Johnson County Middle School,Middle School,270,12,22,16,0,36,23,36,5
-82.73262667,32.72698027,1444,6830197,PK-05,2160 W Elm St,Wrightsville,GA,31096-2014,2160 W Elm St,Wrightsville,31096-2014,"Howard, Charles",charles_howard@johnson.k12.ga.us,478.864.3446,478.864.4056,-82.732623,32.726974,2019,2018-19,683,Johnson County,197,Johnson County Elementary School,Elementary School,455,11,39,12,3,44,31,23,0
-82.72883267,32.72478227,1445,6830201,12-Sep,150 Herschel Walker Dr,Wrightsville,GA,31096-2209,150 Herschel Walker Dr,Wrightsville,31096-2209,"Watkins, Christopher P.",christopher_watkins@johnson.k12.ga.us,478.864.2222,478.864.4054,-82.728829,32.724776,2019,2018-19,683,Johnson County,201,Johnson County High School,High School,353,7,27,16,0,33,22,41,4
-83.58202293,32.88063028,1446,6840101,8-Jun,169 Dusty Ln,Macon,GA,31211-7515,169 Dusty Ln,Macon,31211-7515,"Poythress, Leslie",clundy@jones.k12.ga.us,478.743.5182,478.743.8282,-83.582019,32.880624,2019,2018-19,684,Jones County,101,Clifton Ridge Middle School,Middle School,600,12,42,16,2,31,36,26,5
-83.53403991,32.88957828,1447,6840102,PK-05,101 Mattie Wells Dr,Macon,GA,31217-2366,101 Mattie Wells Dr,Macon,31217-2366,"Hudson, Gwinnette", ,478.742.5959,478.742.5930,-83.534036,32.889572,2019,2018-19,684,Jones County,102,Mattie Wells Elementary School,Elementary School,611,16,50,17,4,28,26,36,6
-83.52663892,32.9945003,1448,6840106,8-Jun,324 Ga Highway 18 E,Gray,GA,31032-5820,324 Ga Highway 18 E,Gray,31032-5820,"Knowles, Leigh Ann", ,478.986.2090,..,-83.526635,32.994494,2019,2018-19,684,Jones County,106,Gray Station Middle School,Middle School,664,10,43,17,2,28,33,30,7
-83.49477791,32.9900773,1449,6840114,PK-05,144 Willie L Fluellen Dr,Gray,GA,31032-3558,144 Willie L Fluellen Dr,Gray,31032-3558,"Tharpe, Jeff", ,478.986.2222, ,-83.494774,32.990071,2019,2018-19,684,Jones County,114,Turner Woods Elementary School,Elementary School,556,9,40,17,5,25,35,23,13
-83.53084192,32.9926653,1450,6840192,12-Sep,339 Railroad St,Gray,GA,31032-5841,339 Railroad St,Gray,31032-5841,"Rackley, Lance", ,478.986.5444,478.986.1589,-83.530838,32.992659,2019,2018-19,684,Jones County,192,Jones County High School,High School,1548,8,99,17,1,25,37,30,6
-83.60247994,32.9860843,1451,6840199,PK-05,545 Ga Highway 18 W,Gray,GA,31032-3721,545 Ga Highway 18 W,Gray,31032-3721,"Knowles, Leigh Ann",jknowles@jones.k12.ga.us,478.986.2023,478.986.2027,-83.602476,32.986078,2019,2018-19,684,Jones County,199,Dames Ferry Elementary School,Elementary School,535,8,45,17,4,24,33,33,4
-83.52111691,32.9950813,1452,6841550,PK-05,365 Ga Highway 18 E,Gray,GA,31032-5821,365 Ga Highway 18 E,Gray,31032-5821,"Poythress, Leslie",lpoythress@jones.k12.ga.us,478.986.6295,4789863911,-83.521113,32.995075,2019,2018-19,684,Jones County,1550,Gray Elementary School,Elementary School,522,7,40,16,3,28,40,23,8
-84.18130611,33.04175829,1453,6850105,5-Mar,228 Roberta Dr,Barnesville,GA,30204-4353,228 Roberta Dr,Barnesville,30204-4353,"Steele, Julie",jsteele@lamar.k12.ga.us,770.358.5556,770.358.5560,-84.181302,33.041752,2019,2018-19,685,Lamar County,105,Lamar County Elementary School,Elementary School,597,15,38,14,5,37,37,18,3
-84.1760061,33.04741229,1454,6850175,12-Sep,1 Trojan Way,Barnesville,GA,30204-1544,1 Trojan Way,Barnesville,30204-1544,"Boland, David", ,770.358.8641,770.358.8649,-84.176002,33.047406,2019,2018-19,685,Lamar County,175,Lamar County High School,High School,751,12,48,11,8,31,44,17,0
-84.17744211,33.04508729,1455,6850199,8-Jun,100 Burnette Rd,Barnesville,GA,30204-3401,100 Burnette Rd,Barnesville,30204-3401,"Boyd, Stephen",stephen.boyd@lamar.k12.ga.us,770.358.8652,770.358.8657,-84.177438,33.045081,2019,2018-19,685,Lamar County,199,Lamar County Middle School,Middle School,608,15,39,13,5,28,49,15,3
-84.18192811,33.04557529,1456,6850205,PK-02,154 Burnette Rd,Barnesville,GA,30204-3401,154 Burnette Rd,Barnesville,30204-3401,"Hawkins, Jeremy", ,770.358.8661,770.358.8666,-84.181924,33.045569,2019,2018-19,685,Lamar County,205,Lamar County Primary School,Elementary School,580,18,47,13,4,43,30,21,2
-83.0783077,31.03698588,1457,6860101,8-Jun,52 W Patten Ave,Lakeland,GA,31635-6839,52 W Patten Ave,Lakeland,31635-6839,"Rodgers, Rhonda",rrodgers@lanier.k12.ga.us,229.482.8247,229.482.3643,-83.078304,31.03698,2019,2018-19,686,Lanier County,101,Lanier County Middle School,Middle School,373,24,28,14,7,39,29,14,11
-83.07407269,31.03435388,1458,6860111,5-Mar,92 S Valdosta Rd,Lakeland,GA,31635-6653,92 S Valdosta Rd,Lakeland,31635-6653,"Branch, Ryan",ryan.branch@lanier.k12.ga.us,229.482.3870, ,-83.074069,31.034348,2019,2018-19,686,Lanier County,111,Lanier County Elementary School,Elementary School,458,18,38,16,8,32,24,24,13
-83.0782227,31.03615388,1459,6860201,12-Sep,52 W Patten Ave,Lakeland,GA,31635-6839,52 W Patten Ave,Lakeland,31635-6839,"Akers, Howard",hakers@lanier.k12.ga.us,229.482.3868,229.428.3368,-83.078219,31.036148,2019,2018-19,686,Lanier County,201,Lanier County High School,High School,435,10,32,16,0,34,34,25,6
-83.07557369,31.03871688,1460,6863050,PK-02,28 S Valdosta Rd,Lakeland,GA,31635-6653,28 S Valdosta Rd,Lakeland,31635-6653,"Vickers, Lynn",lynn.vickers@lanier.k12.ga.us,229.482.3580,229.482.8339,-83.07557,31.038711,2019,2018-19,686,Lanier County,3050,Lanier County Primary School,Elementary School,370,26,35,16,9,31,17,34,9
-82.97293173,32.40365219,1461,6870101,PK-05,1799 Ga Highway 117,Rentz,GA,31075-3437,1799 Ga Highway 117,Rentz,31075-3437,"Collins, Lee",leecollins@lcboe.net,478.984.4276,478.984.4711,-82.972928,32.403646,2019,2018-19,687,Laurens County,101,Southwest Laurens Elementary,Elementary School,926,12,65,17,0,26,37,35,2
-82.81821169,32.56349023,1462,6870104,PK-02,950 US Highway 80 E,Dublin,GA,31027-1480,950 US Highway 80 E,Dublin,31027-1480,"Butler, Janelle",janellebutler@lcboe.net,478.272.4440,478.272.7815,-82.818208,32.563484,2019,2018-19,687,Laurens County,104,East Laurens Primary School,Elementary School,547,19,43,15,5,26,42,21,7
-82.81772269,32.56285823,1463,6870105,5-Mar,960 US Highway 80 E,East Dublin,GA,31027-1480,960 US Highway 80 E,East Dublin,31027-1480,"Dean, Kelly",kellydean@lcboe.net,478.272.8612,478.277.2641,-82.817719,32.562852,2019,2018-19,687,Laurens County,105,East Laurens Elementary School,Elementary School,534,15,37,14,3,32,41,24,0
-83.01567274,32.4489892,1464,6870110,12-Sep,3692 Ga Highway 257,Dexter,GA,31019-3539,3692 Highway 257,Dexter,31019,"Garnto, Clifford",cliffordgarnto@lcboe.net,478.875.1000, ,-83.015669,32.448983,2019,2018-19,687,Laurens County,110,West Laurens High School,High School,1214,8,80,16,1,24,43,28,5
-82.81974769,32.56165423,1465,6870197,12-Sep,920 US Highway 80 E,Dublin,GA,31027-1480,920 US Highway 80 E,Dublin,31027-1480,"Hall, Otha Jermaine",ojhall@lcboe.net,478.272.3144,478.274.1032,-82.819744,32.561648,2019,2018-19,687,Laurens County,197,East Laurens High School,High School,622,10,46,15,4,30,35,24,7
-83.06281476,32.53621422,1466,6870201,PK-05,3330 US Highway 80 W,Dudley,GA,31022-2301,3330 US Highway 80 W,Dudley,31022-2301,"Dean, Jeffery",jefferydean@lcboe.net,478.676.3475,478.676.2246,-83.062811,32.536208,2019,2018-19,687,Laurens County,201,Northwest Laurens Elementary,Elementary School,876,6,57,18,0,18,47,26,9
-82.81830669,32.56605623,1467,6870297,8-Jun,930 US Highway 80 E,Dublin,GA,31027-1480,930 US Highway 80 E,Dublin,31027-1480,"Lawhorn, James",jameslawhorn@lcboe.net,478.272.1201,478.275.1627,-82.818303,32.56605,2019,2018-19,687,Laurens County,297,East Laurens Middle School,Middle School,531,14,45,16,7,20,38,33,2
-82.94982472,32.48903721,1468,6872054,8-Jun,332 W Laurens School Rd,Dublin,GA,31021-1222,332 W Laurens School Rd,Dublin,31021-1222,"Moorman, Sherri",reedwaldrep@lcboe.net,478.272.8452,478.275.0848,-82.949821,32.489031,2019,2018-19,687,Laurens County,2054,West Laurens Middle School,Middle School,1008,8,74,16,1,28,37,34,0
-84.16927604,31.742298,1469,6880101,8-Jun,190 Smithville Rd N,Leesburg,GA,31763-3945,190 Smithville Rd N,Leesburg,31763-3945,"Savelle, John Downing",savekkejo@lee.k12.ga.us,229.903.2140,229.903.2160,-84.169272,31.742292,2019,2018-19,688,Lee County,101,Lee County Middle School West,Middle School,849,11,56,11,0,54,30,16,0
-84.14460503,31.717475,1470,6880103,5-Mar,314 Lovers Lane Rd,Leesburg,GA,31763-4306,314 Lovers Lane Rd,Leesburg,31763-4306,"Black, Holly",blackho@lee.k12.ga.us,229.903.2220,229.903.2237,-84.144601,31.717469,2019,2018-19,688,Lee County,103,Lee County Elementary School,Elementary School,703,9,45,14,0,44,20,29,7
-84.15393804,31.738315,1471,6880114,8-Jun,185 Firetower Rd,Leesburg,GA,31763-3741,185 Firetower Rd,Leesburg,31763-3741,"Duke, Kelli Paul",dukeke@lee.k12.ga.us,229.903.3500, ,-84.153934,31.738309,2019,2018-19,688,Lee County,114,Lee County Middle School East,Middle School,694,10,45,13,0,40,36,20,4
-84.15909804,31.744255,1472,6880187,KK-02,282 Magnolia Ave,Leesburg,GA,31763-4334,282 Magnolia Ave,Leesburg,31763-4334,"DeVane, Debbie",devanede@lee.k12.ga.us,229.903.2180,229.903.2196,-84.159094,31.744249,2019,2018-19,688,Lee County,187,Lee County Primary School,Elementary School,703,9,49,14,0,35,43,16,6
-84.15632004,31.730518,1473,6880193,12-Sep,1 Trojan Way,Leesburg,GA,31763-3730,1 Trojan Way,Leesburg,31763-3730,"hancock, karen",hancockka@lee.k12.ga.us,229.903.2260,229.903.2292,-84.156316,31.730512,2019,2018-19,688,Lee County,193,Lee County High School,High School,1353,8,82,14,0,37,40,17,6
-84.16480104,31.743735,1474,6880197,PK-02,295 Leslie Hwy,Leesburg,GA,31763-4338,295 Leslie Hwy,Leesburg,31763-4338,"Willis, Pamela",willispa@lee.k12.ga.us,229.903.2200,229.903.2218,-84.164797,31.743729,2019,2018-19,688,Lee County,197,Kinchafoonee Primary School,Elementary School,681,14,59,16,0,31,34,32,3
-84.15910704,31.74722901,1475,6880209,10-Sep,370 Leslie Hwy,Leesburg,GA,31763-3731,370 Leslie Hwy,Leesburg,31763-3731,"Lawrence, Ginger",lawrencegi@lee.k12.ga.us,229.903.3590, ,-84.159103,31.747223,2019,2018-19,688,Lee County,209,Lee High School 9th Grade Campus,High School,499,10,35,14,0,37,37,23,3
-84.15911704,31.74711201,1476,6880393,5-Mar,370 Leslie Hwy,Leesburg,GA,31763-3731,370 Leslie Hwy,Leesburg,31763-3731,"Peppers, Katie",pepperska@lee.k12.ga.us,229.903.2240,229.903.2257,-84.159113,31.747106,2019,2018-19,688,Lee County,393,Twin Oaks Elementary,Elementary School,731,13,47,15,0,40,26,26,9
-81.65393032,31.8196691,1477,6890100,KK-05,2550 15th St,Hinesville,GA,31313-8070,2550 15th St,Hinesville,31313-8070,"Lawson, Valarie",vlawson@liberty.k12.ga.us,912.877.4188,912.370.2569,-81.653927,31.819663,2019,2018-19,689,Liberty County,100,Waldo Pafford Elementary School,Elementary School,619,38,39,15,3,31,31,36,0
-81.45253526,31.80467311,1478,6890101,8-Jun,425 Edgewater Dr,Midway,GA,31320-4286,425 Edgewater Dr,Midway,31320-4286,"Gilliard, Vivian",vgilliard@liberty.k12.ga.us,912.884.6677,912.884.5944,-81.452532,31.804667,2019,2018-19,689,Liberty County,101,Midway Middle School,Middle School,770,25,53,14,6,36,26,28,4
